Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      
320X180         60              705                      110000          260456          473066          

320X180         61              820                      112000          417955          506561          

320X180         62              1114                     114000          409756          653439          

320X180         63              952                      116000          347501          560404          

320X180         64              518                      118000          185232          284618          

320X180         65              855                      120000          315772          460586          

320X180         66              828                      122000          274141          452015          

320X180         67              744                      124000          256076          411151          

320X180         68              649                      126000          213985          337828          

320X180         69              540                      128000          198398          260619          

320X180         70              551                      130000          255270          283064          

320X180         71              581                      132000          216398          339834          

320X180         72              286                      134000          121182          142036          

320X180         73              784                      135000          720187          387430          

320X180         74              912                      137000          647845          853873          

320X180         75              874                      139000          646509          732843          

320X180         76              859                      141000          436049          546204          

320X180         77              92                       143000          288             53859           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               398                      0               559300          110886          

320X180         2               642                      2000            463760          310474          

320X180         3               619                      4000            446078          318425          

320X180         4               650                      6000            531405          321026          

320X180         5               675                      8000            454697          392848          

320X180         6               451                      10000           247309          215625          

320X180         7               458                      12000           358423          192253          

320X180         8               323                      14000           258195          210701          

320X180         9               802                      15000           539075          530153          

320X180         10              803                      17000           432662          430294          

320X180         11              748                      19000           464885          318016          

320X180         12              669                      21000           316642          299575          

320X180         13              562                      23000           295292          233878          

