Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      
320X180         20              1636                     42000           1206694         1188486         

320X180         21              1621                     45000           1762060         1053658         

320X180         22              807                      48000           928168          574988          

320X180         23              1047                     50000           1059902         683536          

320X180         24              980                      51000           710174          696452          

320X180         25              846                      53000           528277          593491          

320X180         26              1574                     55000           1414942         1007653         

320X180         27              570                      58000           806880          343387          

320X180         28              611                      59000           715076          420737          

320X180         29              709                      60000           749475          504399          

320X180         30              1269                     61000           1347645         804465          

320X180         31              1002                     63000           975676          680959          

320X180         32              662                      65000           560554          491007          

320X180         33              1630                     66000           1379116         1092206         

320X180         34              540                      69000           402662          408187          

320X180         35              573                      70000           358367          353826          

320X180         36              1761                     71000           1136366         951644          

320X180         37              1470                     74000           1142927         899635          

320X180         38              558                      77000           678286          278144          

320X180         39              1507                     78000           1525855         912848          

320X180         40              1828                     80000           1991764         1158636         

320X180         41              1951                     83000           2112576         1206684         

320X180         42              1948                     86000           2006228         1246651         

320X180         43              1083                     89000           1128067         749741          

320X180         44              1364                     91000           1595312         861428          

320X180         45              859                      93000           924539          591053          

320X180         46              939                      94000           604484          788000          

320X180         47              736                      96000           470157          465533          

320X180         48              1352                     97000           1209446         752787          

320X180         49              1515                     99000           1348802         1128968         

320X180         50              1138                     102000          287033          1089407         

320X180         51              362                      105000          76009           9887            

320X180         52              376                      108000          134186          1780            

320X180         53              236                      111000          9309            17059           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               97                       0               34749           0               

320X180         2               1114                     1000            1370394         457775          

320X180         3               1789                     4000            2008230         1204547         

320X180         4               823                      7000            871293          713926          

320X180         5               1832                     8000            1592383         1801914         

320X180         6               643                      11000           485032          616682          

320X180         7               1714                     12000           1855207         1373579         

320X180         8               1937                     15000           1655071         1515781         

320X180         9               1558                     18000           1313744         1199390         

320X180         10              1522                     21000           1714160         1031156         

320X180         11              849                      24000           892156          638854          

320X180         12              967                      26000           825613          876193          

320X180         13              1689                     27000           1312588         1021611         

320X180         14              855                      30000           758019          622853          

320X180         15              1247                     32000           958960          1011888         

320X180         16              1639                     34000           1465413         1330983         

320X180         17              1673                     37000           1664039         1105571         

320X180         18              647                      40000           735085          446070          

320X180         19              902                      41000           1048115         600751          

320X180         20              1681                     42000           1206694         1188486         

320X180         21              1686                     45000           1762060         1053658         

320X180         22              828                      48000           928168          574988          

320X180         23              1057                     50000           1059902         683536          

320X180         24              957                      51000           710174          696452          

320X180         25              810                      53000           528277          593491          

320X180         26              1618                     55000           1414942         1007653         

320X180         27              586                      58000           806880          343387          

320X180         28              663                      59000           715076          420737          

320X180         29              773                      60000           749475          504399          

320X180         30              1359                     61000           1347645         804465          

320X180         31              1053                     63000           975676          680959          

320X180         32              701                      65000           560554          491007          

320X180         33              1932                     66000           1379116         1092206         

320X180         34              673                      69000           402662          408187          

320X180         35              528                      70000           358367          353826          

320X180         36              1578                     71000           1136366         951644          

320X180         37              1470                     74000           1142927         899635          

320X180         38              565                      77000           678286          278144          

320X180         39              1554                     78000           1525855         912848          

320X180         40              1876                     80000           1991764         1158636         

320X180         41              2047                     83000           2112576         1206684         

320X180         42              2013                     86000           2006228         1246651         

320X180         43              1135                     89000           1128067         749741          

320X180         44              1379                     91000           1595312         861428          

320X180         45              850                      93000           924539          591053          

320X180         46              938                      94000           604484          788000          

320X180         47              734                      96000           470157          465533          

320X180         48              1347                     97000           1209446         752787          

320X180         49              1527                     99000           1348802         1128968         

320X180         50              1142                     102000          287033          1089407         

320X180         51              364                      105000          76009           9887            

320X180         52              367                      108000          134186          1780            

320X180         53              236                      111000          9309            17059           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               95                       0               34749           0               

320X180         2               1124                     1000            1370394         457775          

320X180         3               1789                     4000            2008230         1204547         

320X180         4               832                      7000            871293          713926          

320X180         5               1868                     8000            1592383         1801914         

320X180         6               664                      11000           485032          616682          

320X180         7               1786                     12000           1855207         1373579         

320X180         8               1837                     15000           1655071         1515781         

320X180         9               1513                     18000           1313744         1199390         

320X180         10              1500                     21000           1714160         1031156         

320X180         11              823                      24000           892156          638854          

320X180         12              968                      26000           825613          876193          

320X180         13              1592                     27000           1312588         1021611         

320X180         14              830                      30000           758019          622853          

320X180         15              1213                     32000           958960          1011888         

320X180         16              1617                     34000           1465413         1330983         

320X180         17              1692                     37000           1664039         1105571         

320X180         18              656                      40000           735085          446070          

320X180         19              888                      41000           1048115         600751          

320X180         20              1631                     42000           1206694         1188486         

320X180         21              1608                     45000           1762060         1053658         

320X180         22              814                      48000           928168          574988          

320X180         23              1034                     50000           1059902         683536          

320X180         24              933                      51000           710174          696452          

320X180         25              783                      53000           528277          593491          

320X180         26              1588                     55000           1414942         1007653         

320X180         27              586                      58000           806880          343387          

320X180         28              637                      59000           715076          420737          

320X180         29              747                      60000           749475          504399          

320X180         30              1297                     61000           1347645         804465          

320X180         31              1012                     63000           975676          680959          

320X180         32              703                      65000           560554          491007          

320X180         33              1998                     66000           1379116         1092206         

320X180         34              606                      69000           402662          408187          

320X180         35              557                      70000           358367          353826          

320X180         36              1625                     71000           1136366         951644          

320X180         37              1501                     74000           1142927         899635          

320X180         38              574                      77000           678286          278144          

320X180         39              1564                     78000           1525855         912848          

320X180         40              1866                     80000           1991764         1158636         

320X180         41              2028                     83000           2112576         1206684         

320X180         42              2027                     86000           2006228         1246651         

320X180         43              1123                     89000           1128067         749741          

320X180         44              1339                     91000           1595312         861428          

320X180         45              826                      93000           924539          591053          

320X180         46              919                      94000           604484          788000          

320X180         47              716                      96000           470157          465533          

320X180         48              1378                     97000           1209446         752787          

320X180         49              1489                     99000           1348802         1128968         

320X180         50              1094                     102000          287033          1089407         

320X180         51              343                      105000          76009           9887            

320X180         52              354                      108000          134186          1780            

320X180         53              236                      111000          9309            17059           

